"pid","lat","lon"
1853,41.2729832,-72.900351
1854,41.2720981,-72.8948937
1855,41.273269,-72.900009
1856,41.2734468,-72.9001202
1857,41.273578,-72.9000869
1858,41.273663,-72.899821
1859,41.273796,-72.899769
1860,41.273956,-72.899711
1861,41.274263,-72.899806
1862,41.274217,-72.899527
1863,41.2742431,-72.8992508
1864,41.2742026,-72.8990384
1865,41.2742032,-72.8988121
1866,41.274104,-72.898647
1867,41.273848,-72.898988
1868,41.273677,-72.899057
1869,41.273507,-72.899119
1870,41.273357,-72.89917
1871,41.27321,-72.8992449
1872,41.2729069,-72.899042
1873,41.27292,-72.899236
1874,41.2728658,-72.8994352
1875,41.272955,-72.899593
1876,41.2729164,-72.8998017
1877,41.272926,-72.8999901
1878,41.2729494,-72.900153
1879,41.272948,-72.898589
1880,41.273265,-72.898127
1881,41.273439,-72.8983685
1882,41.273558,-72.898148
1883,41.273699,-72.898089
1884,41.2741,-72.8981
1885,41.273885,-72.8981529
1886,41.273973,-72.89779
1887,41.273795,-72.897608
1888,41.2738749,-72.8973649
1889,41.273943,-72.896932
1890,41.273679,-72.896991
1891,41.273461,-72.897152
1892,41.273283,-72.897215
1893,41.273139,-72.897251
1894,NA,NA
1895,41.272767,-72.8981979
1896,41.2729511,-72.8984406
1897,41.274767,-72.89965
1898,41.2750336,-72.8995125
1899,41.2751639,-72.899349
1900,41.2753241,-72.8993963
1901,41.2754565,-72.8993472
1902,41.275561,-72.899197
1903,41.2757463,-72.8992278
1904,41.2805178,-72.8977366
1905,41.2805178,-72.8977366
1906,41.2805178,-72.8977366
1907,41.2805178,-72.8977366
1908,41.2805178,-72.8977366
1909,41.275931,-72.89904
1910,41.2763437,-72.8990287
1911,41.2763073,-72.8987843
1912,41.276197,-72.898549
1913,41.276167,-72.898297
1914,41.276136,-72.898038
1915,41.275881,-72.898301
1916,41.275735,-72.898365
1917,41.275582,-72.898419
1918,41.2782363,-72.8971325
1919,41.2782363,-72.8971325
1920,41.275397,-72.898416
1921,41.2752439,-72.8983682
1922,41.275115,-72.89851
1923,41.2749386,-72.8984392
1924,41.2746337,-72.8985343
1925,41.2746939,-72.898771
1926,41.2747699,-72.899098
1927,41.274724,-72.899405
1928,NA,NA
1929,41.274847,-72.897679
1930,41.274992,-72.897615
1931,41.2751834,-72.8977941
1932,41.275296,-72.897537
1933,41.2754831,-72.8977115
1934,41.2756527,-72.8976534
1935,41.27579,-72.897401
1936,41.2759799,-72.897504
1937,41.276161,-72.897451
1938,41.2766568,-72.8970086
1939,41.276022,-72.896562
1940,41.275788,-72.896616
1941,41.275585,-72.896659
1942,41.275383,-72.896706
1943,41.275179,-72.896752
1944,41.274974,-72.896798
1945,41.274769,-72.896844
1946,41.274551,-72.896767
1947,41.274349,-72.896811
1948,41.274498,-72.897184
1949,41.274527,-72.897423
1950,41.274559,-72.897661
1951,41.274595,-72.8979729
1952,41.2705354,-72.9005086
1953,41.270399,-72.900172
1954,41.270362,-72.8999149
1955,41.270314,-72.8996389
1956,41.270272,-72.899368
1957,41.2702389,-72.89919
1958,41.270218,-72.899019
1959,41.2702558,-72.8988632
1960,41.2702313,-72.8986413
1961,41.270125,-72.8984739
1962,41.2701511,-72.8982854
1963,41.2701793,-72.8980582
1964,41.269836,-72.897509
1965,41.26925,-72.897327
1966,41.269091,-72.897308
1967,41.268944,-72.897323
1968,41.268763,-72.897288
1969,41.268568,-72.897237
1970,41.2741667,-72.896459
1971,42.5172298,-83.1848194
1972,42.5172298,-83.1848194
1973,42.5172298,-83.1848194
1974,42.5172298,-83.1848194
1975,42.5172298,-83.1848194
1976,42.5172298,-83.1848194
1977,42.5172298,-83.1848194
1978,42.5172298,-83.1848194
1979,42.5172298,-83.1848194
1980,42.5172298,-83.1848194
1981,42.5172298,-83.1848194
1982,42.5172298,-83.1848194
1983,42.5172298,-83.1848194
1984,42.5172298,-83.1848194
1985,42.5172298,-83.1848194
1986,42.5172298,-83.1848194
1987,42.5172298,-83.1848194
1988,42.5172298,-83.1848194
1989,42.5172298,-83.1848194
1990,42.5172298,-83.1848194
1991,42.5172298,-83.1848194
1992,42.5172298,-83.1848194
1993,42.5172298,-83.1848194
1994,42.5172298,-83.1848194
1995,42.5172298,-83.1848194
1996,42.5172298,-83.1848194
1997,42.5172298,-83.1848194
1998,42.5172298,-83.1848194
1999,42.5172298,-83.1848194
2000,42.5172298,-83.1848194
2001,42.5172298,-83.1848194
2002,42.5172298,-83.1848194
2003,42.5172298,-83.1848194
2004,42.5172298,-83.1848194
2005,42.5172298,-83.1848194
2006,42.5172298,-83.1848194
2007,42.5172298,-83.1848194
2008,42.5172298,-83.1848194
2009,42.5172298,-83.1848194
2010,42.5172298,-83.1848194
2011,42.5172298,-83.1848194
2012,42.5172298,-83.1848194
2013,42.5172298,-83.1848194
2014,42.5172298,-83.1848194
2015,42.5172298,-83.1848194
2016,42.5172298,-83.1848194
2017,42.5172298,-83.1848194
2018,42.5172298,-83.1848194
2019,42.5172298,-83.1848194
2020,42.5172298,-83.1848194
2021,42.5172298,-83.1848194
2022,42.5172298,-83.1848194
2023,42.5172298,-83.1848194
2024,42.5172298,-83.1848194
2025,42.5172298,-83.1848194
2026,42.5172298,-83.1848194
2027,42.5172298,-83.1848194
2028,42.5172298,-83.1848194
2029,42.5172298,-83.1848194
2030,42.5172298,-83.1848194
2031,42.5172298,-83.1848194
2032,42.5172298,-83.1848194
