-72.5454365,41.248987
-72.5484885,41.2521611
-72.5539884,41.2566971
-72.5601075,41.262136
-72.5686675,41.2675801
-72.5772274,41.2702961
-72.5851704,41.270746
-72.5937225,41.2693771
-72.6035034,41.2702771
-72.6077197,41.269961
-72.6083587,41.2699131
-72.6096144,41.2698191
-72.6151156,41.271627
-72.6187855,41.271627
-72.6261175,41.2716201
-72.6303896,41.2698
-72.6352806,41.2688881
-72.6378286,41.2674099
-72.6386295,41.2670009
-72.6387733,41.2672247
-72.6395639,41.2673791
-72.6416813,41.2672502
-72.644318,41.2665841
-72.6495958,41.2654496
-72.6500064,41.2654496
-72.6560545,41.2661421
-72.6640125,41.270216
-72.6664465,41.2674881
-72.6701154,41.2665771
-72.6737776,41.2647571
-72.6755934,41.258856
-72.6755865,41.2565861
-72.6792484,41.2547661
-72.6823075,41.256124
-72.6853514,41.2515811
-72.6871754,41.2484
-72.6883955,41.247492
-72.6902265,41.247492
-72.6932786,41.2474841
-72.6951094,41.2474841
-72.6969485,41.2483881
-72.6993895,41.2465691
-72.7061034,41.245195
-72.7097815,41.2497271
-72.7042955,41.2533661
-72.7036854,41.2551821
-72.7030824,41.2574521
-72.7049215,41.2597221
-72.7098035,41.257444
-72.7159075,41.256067
-72.7195845,41.257875
-72.7232545,41.25923
-72.7342405,41.2555791
-72.7360874,41.2605691
-72.7397566,41.2614691
-72.7458604,41.2596421
-72.7495304,41.2605461
-72.7507585,41.2632621
-72.7507735,41.2664391
-72.7556714,41.2687011
-72.7593335,41.2673281
-72.7672685,41.2659551
-72.7715485,41.2650361
-72.7788805,41.265928
-72.7849914,41.2650051
-72.7898594,41.2604581
-72.7935215,41.2599961
-72.7971835,41.258627
-72.8038975,41.256796
-72.8075366,41.2513411
-72.8098298,41.2513361
-72.8112065,41.2513331
-72.8148606,41.2499601
-72.8173095,41.2513181
-72.8173245,41.2540421
-72.8124576,41.2576851
-72.8100165,41.2590501
-72.8094206,41.2622281
-72.8118696,41.2635821
-72.8216435,41.2626511
-72.8271515,41.2644521
-72.8283495,41.260366
-72.8301655,41.2562771
-72.8325915,41.251734
-72.8349835,41.2503585
-72.8362456,41.2503601
-72.8380925,41.2521721
-72.8399385,41.2557961
-72.8411746,41.2585161
-72.8478885,41.2571351
-72.8551825,41.2498571
-72.8612776,41.2462101
-72.8686025,41.2457331
-72.8734844,41.2443561
-72.8765295,41.2434441
-72.8863095,41.2443221
-72.8911925,41.2433991
-72.8948705,41.2452031
-72.9005934,41.2464252
-72.9006615,41.2465189
-72.9007431,41.2466317
-72.9007884,41.2466912
-72.9008771,41.2468198
-72.9011577,41.2470301
-72.9016689,41.2473201
-72.9022983,41.2475678
-72.9025535,41.2476489
-72.9027576,41.2476973
-72.9031347,41.2477049
-72.9033023,41.2477547
-72.9036363,41.247804
-72.9038546,41.2477914
-72.9041193,41.2476831
-72.9040486,41.2482074
-72.9040676,41.2486655
-72.9041081,41.2490738
-72.9039455,41.2492182
-72.9038813,41.2494204
-72.903943,41.2500456
-72.9040137,41.2504914
-72.9038171,41.2510164
-72.9036044,41.2514719
-72.9034359,41.2516861
-72.9033202,41.2520353
-72.9028821,41.2521749
-72.9026478,41.2524941
-72.9026574,41.2527873
-72.9028099,41.2529744
-72.9025997,41.2530962
-72.9021036,41.2533153
-72.9016782,41.2535295
-72.9011756,41.2538925
-72.9008519,41.2543566
-72.9008206,41.2550599
-72.9006431,41.2547509
-72.9005263,41.2545929
-72.9004283,41.2545192
-72.8993262,41.2548246
-72.899144,41.255123
-72.8988966,41.2555303
-72.8987144,41.2555514
-72.8984809,41.2553723
-72.8982475,41.2553828
-72.8963887,41.2559235
-72.8960244,41.2560955
-72.8959927,41.2561483
-72.8960169,41.2562229
-72.8959498,41.2562572
-72.8959015,41.2561019
-72.8957326,41.2560999
-72.8955207,41.2561665
-72.8952524,41.2562088
-72.8952283,41.2561544
-72.8949091,41.256233
-72.8946811,41.2563419
-72.8945985,41.2564238
-72.894314,41.2567648
-72.8940884,41.2571101
-72.8940492,41.2571817
-72.8939472,41.2573679
-72.893745,41.2577372
-72.8934795,41.2585095
-72.8934415,41.2588618
-72.8933902,41.2593375
-72.8933856,41.259439
-72.8934232,41.259435
-72.8934607,41.2596668
-72.8937209,41.2602637
-72.8939594,41.2608456
-72.8942379,41.261398
-72.8945032,41.2618764
-72.8950773,41.2625742
-72.895655,41.2632642
-72.8962566,41.2639362
-72.896675,41.2643637
-72.8970705,41.2647517
-72.8975212,41.2650738
-72.8977268,41.2652376
-72.8978411,41.2652551
-72.8980037,41.2654266
-72.8984573,41.2659035
-72.8986587,41.2660775
-72.8989345,41.266278
-72.8990341,41.2664002
-72.8989791,41.266412
-72.8991731,41.2667569
-72.899319,41.2667798
-72.9002344,41.267491
-72.9005974,41.2677261
-72.9011304,41.2681035
-72.9028181,41.2690005
-72.9032353,41.2692995
-72.9041159,41.2697262
-72.9050698,41.2700862
-72.9057456,41.2703126
-72.9058539,41.2704374
-72.9057302,41.2706581
-72.9054909,41.2709221
-72.905189,41.2716379
-72.904733,41.2718444
-72.9047703,41.2720734
-72.9048344,41.2721763
-72.9045315,41.2722682
-72.9045897,41.2724302
-72.9045892,41.2724636
-72.9045508,41.2725165
-72.9042196,41.2725391
-72.9041277,41.2730877
-72.9037015,41.2734195
-72.903313,41.2742617
-72.9032866,41.2749846
-72.9034101,41.275462
-72.9040808,41.2766889
-72.9035866,41.2770271
-72.9034896,41.2774648
-72.9042925,41.2791624
-72.905166,41.2812246
-72.9055559,41.2822136
-72.9058055,41.2824396
-72.906128,41.2827763
-72.9061311,41.2831012
-72.907975,41.2833078
-72.9078248,41.2834212
-72.9060416,41.2832444
-72.9057032,41.2848545
-72.9051737,41.288595
-72.9058434,41.289144
-72.9078396,41.2893842
-72.9080391,41.2894282
-72.9079691,41.2895746
-72.9056509,41.2893435
-72.9056822,41.2898591
-72.9078262,41.2901393
-72.9077376,41.2904316
-72.9069799,41.2919972
-72.9055759,41.2922262
-72.9053185,41.2936449
-72.9043658,41.2936385
-72.9042542,41.2942317
-72.9067433,41.2944768
-72.9066918,41.2946574
-72.9041255,41.2943736
-72.9040481,41.2947863
-72.9050867,41.2950056
-72.9052327,41.2951604
-72.9051383,41.2953022
-72.9044927,41.2959315
-72.9042541,41.2961534
-72.9037219,41.2961663
-72.9035908,41.2967639
-72.9052321,41.2976772
-72.9063913,41.2983717
-72.906709,41.2981331
-72.9072669,41.29783
-72.9074876,41.2977637
-72.907722,41.2977766
-72.9085178,41.297634
-72.9087688,41.2976753
-72.9089662,41.2986812
-72.9092495,41.2986941
-72.9096959,41.2986812
-72.9101421,41.2986038
-72.910185,41.2981718
-72.9102108,41.297714
-72.9103296,41.2975813
-72.910321,41.2970332
-72.9107845,41.2970268
-72.9109734,41.2969043
-72.913205,41.2969107
-72.9144752,41.2963173
-72.9151961,41.2969493
-72.9163236,41.295715
-72.9165008,41.2955177
-72.9167103,41.295292
-72.9170462,41.2948241
-72.916941,41.294768
-72.9169949,41.2945107
-72.9166996,41.2942337
-72.9167555,41.2941966
-72.9168981,41.2942078
-72.9173207,41.2941018
-72.9174202,41.2939087
-72.9183476,41.2929033
-72.9189742,41.2924003
-72.9196265,41.2917554
-72.9203388,41.2908976
-72.9212657,41.2900334
-72.9215147,41.2897001
-72.9221842,41.2889371
-72.9225447,41.2884534
-72.9229052,41.2879955
-72.9233459,41.2870786
-72.9238179,41.286524
-72.9241183,41.2864401
-72.9239912,41.2862849
-72.9241354,41.285692
-72.92435,41.2852663
-72.9246161,41.2850793
-72.9250023,41.2849761
-72.9256032,41.2844149
-72.9259551,41.2842343
-72.9262469,41.2842021
-72.9266846,41.2843698
-72.9272425,41.2847826
-72.9276117,41.2848277
-72.9273713,41.2845633
-72.9271825,41.2842924
-72.926968,41.2839183
-72.9260324,41.2840796
-72.9258178,41.2833765
-72.9258263,41.2832088
-72.9259293,41.2830927
-72.9261439,41.2830927
-72.9263585,41.283125
-72.9271053,41.2827186
-72.9271538,41.282554
-72.9272138,41.2824379
-72.9273769,41.2823283
-72.9274456,41.2822702
-72.9276516,41.2822186
-72.9278232,41.2821993
-72.9278661,41.282109
-72.9285013,41.2816446
-72.9286129,41.2815801
-72.9285528,41.2815156
-72.9291622,41.2811737
-72.9292394,41.2812576
-72.9295313,41.2811608
-72.9294712,41.2809673
-72.9295633,41.280937
-72.9290827,41.2803694
-72.9294603,41.2801953
-72.9298912,41.2808108
-72.9300377,41.2807545
-72.9306985,41.2805932
-72.9308781,41.280485
-72.9309651,41.280446
-72.9313291,41.28043
-72.9316131,41.280322
-72.9318021,41.280299
-72.9322241,41.280288
-72.9325801,41.280241
-72.9328787,41.2802449
-72.9330589,41.280361
-72.9330932,41.2805287
-72.9329741,41.280734
-72.9328711,41.280926
-72.9329081,41.281179
-72.9329731,41.2814833
-72.9332477,41.281651
-72.9335138,41.2818316
-72.9338541,41.281948
-72.9345867,41.2819477
-72.9351561,41.281827
-72.9356011,41.281754
-72.9362776,41.2816897
-72.9365951,41.2817155
-72.9369728,41.2818445
-72.937256,41.2819155
-72.9375478,41.282038
-72.9377796,41.2820638
-72.9378781,41.281984
-72.9378804,41.2818013
-72.9379581,41.281711
-72.9381551,41.2817497
-72.9381581,41.2817405
-72.9383071,41.281299
-72.9385775,41.2808534
-72.9384311,41.280449
-72.9385521,41.2803481
-72.9387752,41.2802707
-72.9389726,41.2801159
-72.9389211,41.2800385
-72.9387838,41.2799418
-72.9387151,41.2797096
-72.9386791,41.279485
-72.938389,41.2793355
-72.9383001,41.278812
-72.9380601,41.278285
-72.9377968,41.2779422
-72.9373934,41.2775487
-72.9370929,41.2773036
-72.936844,41.2771295
-72.9366741,41.277079
-72.9365251,41.277087
-72.9364741,41.277077
-72.9363781,41.277035
-72.9363571,41.276994
-72.9363361,41.276894
-72.9363491,41.276782
-72.9363531,41.276767
-72.9363711,41.276706
-72.9365031,41.276605
-72.9367256,41.276483
-72.9367942,41.2763089
-72.9367084,41.2761605
-72.9366226,41.276096
-72.9366569,41.2759412
-72.9367685,41.275709
-72.9367084,41.2754509
-72.936511,41.2751929
-72.9364252,41.2749349
-72.9363994,41.2746962
-72.9365368,41.2744705
-72.9365368,41.2742898
-72.9363994,41.2740512
-72.9362793,41.2738899
-72.9362535,41.2734512
-72.9361677,41.2729223
-72.9359531,41.2725868
-72.9356098,41.2722256
-72.9351806,41.2716966
-72.9347171,41.271245
-72.9341335,41.2708128
-72.9334468,41.2702774
-72.932846,41.2698064
-72.9321594,41.2694065
-72.9315414,41.2691162
-72.9313011,41.2690839
-72.9312324,41.2689871
-72.9313182,41.2688259
-72.9309749,41.2687614
-72.9308033,41.2685356
-72.9306574,41.2683098
-72.9305286,41.2680517
-72.9305458,41.2679549
-72.9305114,41.2677937
-72.9304256,41.2675872
-72.9304256,41.2674388
-72.9306574,41.2674388
-72.9306831,41.2673937
-72.9307432,41.267213
-72.9305715,41.2670195
-72.9301681,41.2669679
-72.9298591,41.2669872
-72.9296703,41.267084
-72.9293699,41.2671163
-72.9290867,41.267084
-72.9287433,41.2672001
-72.9284687,41.2672646
-72.9280824,41.2674582
-72.9277649,41.2676646
-72.9274816,41.2678066
-72.9269924,41.2679743
-72.9264946,41.2681033
-72.9260225,41.2682324
-72.9253959,41.2683872
-72.9250784,41.268471
-72.9247093,41.2685162
-72.9245634,41.268471
-72.9245376,41.2684065
-72.9246492,41.2682582
-72.9247608,41.2682453
-72.9248638,41.2682324
-72.9252071,41.2681485
-72.9254818,41.2681033
-72.9257393,41.2680388
-72.9261083,41.2679549
-72.9265632,41.2678259
-72.9269066,41.2677162
-72.9272241,41.2675872
-72.9275932,41.2674582
-72.9279537,41.2672453
-72.9282112,41.2671485
-72.9284515,41.2669872
-72.928812,41.2668131
-72.9291381,41.2666453
-72.9293699,41.2665163
-72.9296531,41.2662776
-72.9298849,41.2660195
-72.9299965,41.2657937
-72.9300565,41.2656002
-72.9302024,41.2653744
-72.9302883,41.2651615
-72.9304428,41.2650324
-72.9305458,41.2648582
-72.9306831,41.2644711
-72.9305286,41.2643228
-72.9303741,41.2641486
-72.9302024,41.2641486
-72.9300136,41.2643873
-72.9300308,41.2645679
-72.9299707,41.2647615
-72.9298849,41.2647292
-72.9298591,41.2645163
-72.9297561,41.2642582
-72.9294986,41.2641486
-72.9293098,41.2642131
-72.9291124,41.2643744
-72.9290867,41.2645357
-72.9290695,41.2647615
-72.9288978,41.2648905
-72.9285717,41.2651163
-72.9284515,41.2654711
-72.9283142,41.2659098
-72.9281082,41.2662324
-72.927885,41.2663614
-72.9275932,41.266555
-72.9274215,41.2666647
-72.9272241,41.2670066
-72.9269924,41.2672776
-72.9268551,41.267484
-72.9267091,41.2675679
-72.9262199,41.267613
-72.9258766,41.2677421
-72.9256191,41.2678453
-72.9252243,41.2679227
-72.9249324,41.2679872
-72.9246492,41.2680195
-72.9243059,41.2681033
-72.9241943,41.2681162
-72.9242201,41.2680001
-72.9243488,41.2677808
-72.9245891,41.2676001
-72.9248209,41.2673292
-72.9251384,41.2668776
-72.9255075,41.2664905
-72.9262371,41.2659873
-72.9270095,41.265484
-72.9275417,41.2651808
-72.927885,41.2648905
-72.928297,41.2643228
-72.9285373,41.2640195
-72.9290695,41.2637163
-72.9295158,41.2633937
-72.929945,41.263084
-72.930314,41.2627292
-72.9308719,41.2622324
-72.9316358,41.261684
-72.932477,41.2611484
-72.9331293,41.2608905
-72.9358935,41.2591381
-72.9535855,41.254538
-72.9645414,41.2481441
-72.9718045,41.2381341
-72.9766644,41.2344871
-72.9833786,41.2340111
-72.9870484,41.2344491
-72.9888495,41.229906
-72.9930836,41.2239891
-73.0040464,41.2203201
-73.0046346,41.2171381
-73.0070524,41.213499
-73.0094714,41.2103141
-73.0112876,41.2080361
-73.0137205,41.2062131
-73.0161475,41.20484
-73.0204195,41.2039161
-73.0228765,41.2066291
-73.0314216,41.2056871
-73.0369145,41.2052101
-73.0393325,41.2024751
-73.0442464,41.2056331
-73.0460925,41.2078911
-73.0491514,41.209242
-73.0516085,41.2110421
-73.0534396,41.2105811
-73.0558735,41.2096611
-73.0570935,41.2092041
-73.0601224,41.2064691
-73.0613205,41.2037411
-73.0637464,41.2014641
-73.0649445,41.1987361
-73.0679816,41.1964511
-73.0789526,41.1941321
-73.0868405,41.18865
-73.0953094,41.1799911
-73.1019545,41.171793
-73.1079447,41.1693202
-73.1107103,41.171139
-73.1191099,41.1756264
-73.1210961,41.1776143
-73.1221219,41.1803577
-73.1217508,41.1853844
-73.1216285,41.188028
-73.1179815,41.1903129
-73.1095433,41.202154
-73.1108404,41.211221
-73.1078493,41.2184961
-73.1103894,41.22983
-73.1025314,41.2398511
-73.0909884,41.2467101
-73.0879744,41.251718
-73.0867764,41.2549
-73.0887524,41.2721351
-73.0833284,41.281233
-73.0687255,41.289469
-73.0651015,41.294477
-73.0663684,41.299917
-73.0768316,41.3063591
-73.0779529,41.3082508
-73.0787598,41.3113518
-73.0806941,41.3127419
-73.0854344,41.3138981
-73.0872687,41.3149595
-73.0936201,41.3209933
-73.0957371,41.3222076
-73.0993872,41.3236964
-73.1023675,41.3255836
-73.1139791,41.3313063
-73.1166711,41.3334162
-73.1229312,41.3412116
-73.1240869,41.3445004
-73.1260914,41.3468379
-73.1357684,41.3510276
-73.1374967,41.3521914
-73.1381631,41.3538755
-73.1396863,41.361292
-73.1408528,41.363021
-73.1431101,41.3643868
-73.1512211,41.3702936
-73.1533755,41.372973
-73.1563537,41.3764833
-73.1578988,41.3771402
-73.1587539,41.3779993
-73.1590146,41.3795424
-73.1582163,41.3824084
-73.1588593,41.3834321
-73.1613748,41.3837221
-73.164499,41.383516
-73.1695201,41.3830202
-73.1741714,41.38426
-73.1834185,41.3914741
-73.1883774,41.397802
-73.1853633,41.4023571
-73.1866534,41.4087011
-73.2001654,41.413168
-73.2014165,41.415884
-73.2149883,41.4253401
-73.2180864,41.4294111
-73.2266774,41.430265
-73.2358243,41.426584
-73.2395025,41.4270191
-73.2413565,41.428823
-73.2420584,41.4365329
-73.2445374,41.439695
-73.2506484,41.4382991
-73.2579504,41.433717
-73.2634735,41.4345909
-73.2659455,41.4368489
-73.2672503,41.4436471
-73.2734604,41.45178
-73.2783735,41.452657
-73.2832644,41.451723
-73.2942505,41.447569
-73.2979434,41.4484539
-73.2998125,41.4511661
-73.3005065,41.4588751
-73.2981263,41.4647919
-73.2994085,41.4697781
-73.3043295,41.4715591
-73.3104255,41.4688011
