"Event","Round","Diver","Country","Rank","DiveNo","Difficulty","JScore","Judge","JCountry"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",2,"3.4","7.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",2,"3.4","7.5","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",2,"3.4","7.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",3,"3.9","3.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",3,"3.9","4.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",3,"3.9","4.0","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",3,"3.9","3.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",3,"3.9","2.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",3,"3.9","3.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",3,"3.9","3.0","MANZONI Renato","ITA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",4,"3.5","6.5","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",4,"3.5","7.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",4,"3.5","6.0","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",4,"3.5","7.0","SHOLTIS Christina","USA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",4,"3.5","6.0","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",4,"3.5","7.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",4,"3.5","7.0","MANZONI Renato","ITA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",5,"3.5","6.5","BRUN Aristid",NA
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",5,"3.5","7.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",5,"3.5","7.0","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",5,"3.5","6.5","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",5,"3.5","7.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",5,"3.5","6.5","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",5,"3.5","7.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",6,"3.8","7.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",6,"3.8","8.0","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",6,"3.8","7.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",6,"3.8","7.0","SHOLTIS Christina","USA"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",6,"3.8","7.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",6,"3.8","7.5","ITO Masaaki","JPN"
"M3mSB","Preliminary","KUZNETSOV Evgeny","RUS","20",6,"3.8","7.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",1,"3.0","7.5","BRUN Aristid",NA
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",1,"3.0","7.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",1,"3.0","6.5","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",1,"3.0","7.0","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",1,"3.0","7.0","SOROKINA Anna","UKR"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",1,"3.0","7.5","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",1,"3.0","7.0","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",2,"3.1","7.5","BRUN Aristid",NA
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",2,"3.1","8.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",2,"3.1","7.5","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",2,"3.1","8.0","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",2,"3.1","7.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",2,"3.1","8.0","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",2,"3.1","8.0","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",3,"3.4","7.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",3,"3.4","7.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",3,"3.4","7.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",3,"3.4","7.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",3,"3.4","7.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",3,"3.4","7.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",3,"3.4","7.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",4,"3.4","7.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",4,"3.4","7.0","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",4,"3.4","7.0","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",4,"3.4","6.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",4,"3.4","7.0","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",4,"3.4","7.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",4,"3.4","6.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",5,"3.5","4.0","BRUN Aristid",NA
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",5,"3.5","5.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",5,"3.5","4.5","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",5,"3.5","5.5","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",5,"3.5","5.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",5,"3.5","4.5","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",5,"3.5","5.0","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",6,"3.0","8.5","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",6,"3.0","8.0","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",6,"3.0","7.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",6,"3.0","8.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",6,"3.0","8.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",6,"3.0","8.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","PAPAROUNAS Stefanos","GRE","21",6,"3.0","8.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","CELY Damien","FRA","22",1,"3.0","7.5","BRUN Aristid",NA
"M3mSB","Preliminary","CELY Damien","FRA","22",1,"3.0","7.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","CELY Damien","FRA","22",1,"3.0","7.0","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","CELY Damien","FRA","22",1,"3.0","7.5","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","CELY Damien","FRA","22",1,"3.0","6.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","CELY Damien","FRA","22",1,"3.0","7.5","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","CELY Damien","FRA","22",1,"3.0","7.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","CELY Damien","FRA","22",2,"3.4","7.5","BRUN Aristid",NA
"M3mSB","Preliminary","CELY Damien","FRA","22",2,"3.4","7.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","CELY Damien","FRA","22",2,"3.4","7.0","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","CELY Damien","FRA","22",2,"3.4","7.5","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","CELY Damien","FRA","22",2,"3.4","7.0","SOROKINA Anna","UKR"
"M3mSB","Preliminary","CELY Damien","FRA","22",2,"3.4","7.0","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","CELY Damien","FRA","22",2,"3.4","7.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","CELY Damien","FRA","22",3,"3.1","7.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","CELY Damien","FRA","22",3,"3.1","7.0","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","CELY Damien","FRA","22",3,"3.1","7.0","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","CELY Damien","FRA","22",3,"3.1","7.0","SHOLTIS Christina","USA"
"M3mSB","Preliminary","CELY Damien","FRA","22",3,"3.1","7.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","CELY Damien","FRA","22",3,"3.1","7.5","ITO Masaaki","JPN"
"M3mSB","Preliminary","CELY Damien","FRA","22",3,"3.1","7.0","MANZONI Renato","ITA"
"M3mSB","Preliminary","CELY Damien","FRA","22",4,"3.3","7.5","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","CELY Damien","FRA","22",4,"3.3","7.0","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","CELY Damien","FRA","22",4,"3.3","7.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","CELY Damien","FRA","22",4,"3.3","7.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","CELY Damien","FRA","22",4,"3.3","7.0","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","CELY Damien","FRA","22",4,"3.3","7.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","CELY Damien","FRA","22",4,"3.3","7.0","MANZONI Renato","ITA"
"M3mSB","Preliminary","CELY Damien","FRA","22",5,"3.5","6.5","BRUN Aristid",NA
"M3mSB","Preliminary","CELY Damien","FRA","22",5,"3.5","6.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","CELY Damien","FRA","22",5,"3.5","6.0","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","CELY Damien","FRA","22",5,"3.5","6.5","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","CELY Damien","FRA","22",5,"3.5","6.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","CELY Damien","FRA","22",5,"3.5","6.5","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","CELY Damien","FRA","22",5,"3.5","6.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","CELY Damien","FRA","22",6,"3.0","7.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","CELY Damien","FRA","22",6,"3.0","6.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","CELY Damien","FRA","22",6,"3.0","7.0","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","CELY Damien","FRA","22",6,"3.0","7.0","SHOLTIS Christina","USA"
"M3mSB","Preliminary","CELY Damien","FRA","22",6,"3.0","6.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","CELY Damien","FRA","22",6,"3.0","7.5","ITO Masaaki","JPN"
"M3mSB","Preliminary","CELY Damien","FRA","22",6,"3.0","7.0","MANZONI Renato","ITA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",1,"3.0","7.0","BRUN Aristid",NA
"M3mSB","Preliminary","ILLANA Javier","ESP","23",1,"3.0","6.5","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",1,"3.0","7.0","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",1,"3.0","6.5","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",1,"3.0","6.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",1,"3.0","7.0","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",1,"3.0","6.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",2,"3.1","8.0","BRUN Aristid",NA
"M3mSB","Preliminary","ILLANA Javier","ESP","23",2,"3.1","7.5","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",2,"3.1","7.5","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",2,"3.1","7.0","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",2,"3.1","7.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",2,"3.1","8.0","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",2,"3.1","7.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",3,"3.4","7.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",3,"3.4","6.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",3,"3.4","7.0","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",3,"3.4","7.0","SHOLTIS Christina","USA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",3,"3.4","7.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",3,"3.4","7.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",3,"3.4","7.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",4,"3.5","7.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",4,"3.5","7.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",4,"3.5","7.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",4,"3.5","7.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",4,"3.5","7.0","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",4,"3.5","7.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",4,"3.5","7.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",5,"3.4","6.5","BRUN Aristid",NA
"M3mSB","Preliminary","ILLANA Javier","ESP","23",5,"3.4","7.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",5,"3.4","7.5","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",5,"3.4","6.0","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",5,"3.4","7.0","SOROKINA Anna","UKR"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",5,"3.4","7.0","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",5,"3.4","6.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",6,"3.4","4.5","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",6,"3.4","5.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",6,"3.4","5.0","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",6,"3.4","6.0","SHOLTIS Christina","USA"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",6,"3.4","5.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",6,"3.4","5.5","ITO Masaaki","JPN"
"M3mSB","Preliminary","ILLANA Javier","ESP","23",6,"3.4","5.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",1,"3.0","8.5","BRUN Aristid",NA
"M3mSB","Preliminary","IPSEN Kristian","USA","24",1,"3.0","8.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",1,"3.0","8.5","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",1,"3.0","8.0","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",1,"3.0","8.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",1,"3.0","8.0","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",1,"3.0","8.0","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",2,"3.1","8.0","BRUN Aristid",NA
"M3mSB","Preliminary","IPSEN Kristian","USA","24",2,"3.1","8.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",2,"3.1","8.0","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",2,"3.1","8.0","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",2,"3.1","8.0","SOROKINA Anna","UKR"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",2,"3.1","8.5","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",2,"3.1","8.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",3,"3.4","6.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",3,"3.4","6.0","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",3,"3.4","5.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",3,"3.4","5.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",3,"3.4","5.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",3,"3.4","5.5","ITO Masaaki","JPN"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",3,"3.4","6.0","MANZONI Renato","ITA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",4,"3.4","7.5","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",4,"3.4","8.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",4,"3.4","8.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",4,"3.4","8.0","SHOLTIS Christina","USA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",4,"3.4","8.0","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",4,"3.4","8.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",4,"3.4","7.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",5,"3.5","3.5","BRUN Aristid",NA
"M3mSB","Preliminary","IPSEN Kristian","USA","24",5,"3.5","4.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",5,"3.5","3.5","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",5,"3.5","4.0","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",5,"3.5","4.0","SOROKINA Anna","UKR"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",5,"3.5","3.0","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",5,"3.5","3.5","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",6,"3.4","8.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",6,"3.4","7.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",6,"3.4","8.0","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",6,"3.4","7.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",6,"3.4","7.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",6,"3.4","7.5","ITO Masaaki","JPN"
"M3mSB","Preliminary","IPSEN Kristian","USA","24",6,"3.4","7.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",1,"3.1","8.5","BRUN Aristid",NA
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",1,"3.1","8.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",1,"3.1","8.0","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",1,"3.1","8.0","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",1,"3.1","8.0","SOROKINA Anna","UKR"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",1,"3.1","8.0","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",1,"3.1","8.0","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",2,"3.4","7.0","BRUN Aristid",NA
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",2,"3.4","7.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",2,"3.4","7.5","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",2,"3.4","6.5","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",2,"3.4","7.0","SOROKINA Anna","UKR"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",2,"3.4","7.5","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",2,"3.4","7.0","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",3,"3.0","7.0","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",3,"3.0","7.0","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",3,"3.0","6.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",3,"3.0","6.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",3,"3.0","7.0","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",3,"3.0","6.5","ITO Masaaki","JPN"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",3,"3.0","7.0","MANZONI Renato","ITA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",4,"3.4","6.5","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",4,"3.4","6.0","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",4,"3.4","5.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",4,"3.4","6.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",4,"3.4","7.0","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",4,"3.4","6.0","ITO Masaaki","JPN"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",4,"3.4","6.0","MANZONI Renato","ITA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",5,"3.0","7.0","BRUN Aristid",NA
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",5,"3.0","7.0","ROSLAN Rossharisham","MAS"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",5,"3.0","6.0","AXTELIUS Peter","SWE"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",5,"3.0","6.5","MIRZA KHANLARI Gholamreza","IRI"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",5,"3.0","6.5","SOROKINA Anna","UKR"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",5,"3.0","6.0","BANUELOS Ricardo","MEX"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",5,"3.0","6.0","BOUSSARD Michel","FRA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",6,"3.3","7.5","BARBOSA Ana Virginia","BRA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",6,"3.3","7.5","TOULOUDIS Nikolaos","GRE"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",6,"3.3","7.5","BEDDOE Valerie","AUS"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",6,"3.3","7.5","SHOLTIS Christina","USA"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",6,"3.3","7.5","STRITT BURK Carmen","SUI"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",6,"3.3","7.5","ITO Masaaki","JPN"
"M3mSB","Preliminary","KEN NEE Yeoh","MAS","25",6,"3.3","7.5","MANZONI Renato","ITA"
"M3mSB","Preliminary","de BRUIJN Yorick","NED","26",1,"3.0","7.5","BRUN Aristid",NA
"M3mSB","Preliminary","de BRUIJN Yorick","NED","26",1,"3.0","7.5","ROSLAN Rossharisham","MAS"
