"Event","Round","Diver","Country","Rank","DiveNo","Difficulty","JScore","Judge","JCountry"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",1,"3.0","7.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",1,"3.0","6.5","ROCHA Sergio",NA
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",2,"3.0","6.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",2,"3.0","6.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",2,"3.0","7.5","ITO Masaaki","JPN"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",2,"3.0","8.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",2,"3.0","7.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",2,"3.0","7.5","MANZONI Renato","ITA"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",2,"3.0","7.0","ROCHA Sergio",NA
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",3,"3.0","6.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",3,"3.0","5.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",3,"3.0","6.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",3,"3.0","6.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",3,"3.0","6.0","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",3,"3.0","5.5","MANZONI Renato","ITA"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",3,"3.0","6.0","ROCHA Sergio",NA
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",4,"3.1","6.0","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",4,"3.1","5.0","PACHECO Caroline","PUR"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",4,"3.1","6.0","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",4,"3.1","6.0","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",4,"3.1","6.5","SAGE Christopher","GBR"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",4,"3.1","6.0","LATIMER Simon James","NZL"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",4,"3.1","6.0","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",5,"3.0","7.5","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",5,"3.0","7.5","PACHECO Caroline","PUR"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",5,"3.0","7.0","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",5,"3.0","7.0","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",5,"3.0","7.5","SAGE Christopher","GBR"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",5,"3.0","7.5","LATIMER Simon James","NZL"
"W3mSB","Preliminary","SANCHEZ Laura","MEX","18",5,"3.0","7.0","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",1,"3.0","7.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",1,"3.0","7.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",1,"3.0","7.5","ITO Masaaki","JPN"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",1,"3.0","7.5","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",1,"3.0","7.0","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",1,"3.0","7.5","MANZONI Renato","ITA"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",1,"3.0","7.5","ROCHA Sergio",NA
"W3mSB","Preliminary","STARLING Hannah","GBR","19",2,"3.1","3.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",2,"3.1","4.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",2,"3.1","5.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",2,"3.1","4.5","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",2,"3.1","5.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",2,"3.1","5.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",2,"3.1","5.5","ROCHA Sergio",NA
"W3mSB","Preliminary","STARLING Hannah","GBR","19",3,"3.0","6.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",3,"3.0","6.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",3,"3.0","7.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",3,"3.0","6.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",3,"3.0","6.0","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",3,"3.0","6.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",3,"3.0","6.5","ROCHA Sergio",NA
"W3mSB","Preliminary","STARLING Hannah","GBR","19",4,"3.0","7.0","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",4,"3.0","7.0","PACHECO Caroline","PUR"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",4,"3.0","6.5","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",4,"3.0","6.5","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",4,"3.0","7.0","SAGE Christopher","GBR"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",4,"3.0","6.5","LATIMER Simon James","NZL"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",4,"3.0","6.5","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",5,"3.0","7.5","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",5,"3.0","7.0","PACHECO Caroline","PUR"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",5,"3.0","7.0","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",5,"3.0","7.5","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",5,"3.0","7.0","SAGE Christopher","GBR"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",5,"3.0","7.5","LATIMER Simon James","NZL"
"W3mSB","Preliminary","STARLING Hannah","GBR","19",5,"3.0","7.5","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",1,"2.7","7.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",1,"2.7","7.0","DIETRICH Monika","GER"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",1,"2.7","7.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",1,"2.7","6.5","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",1,"2.7","6.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",1,"2.7","7.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",1,"2.7","7.0","ROCHA Sergio",NA
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",2,"2.8","5.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",2,"2.8","5.0","DIETRICH Monika","GER"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",2,"2.8","4.5","ITO Masaaki","JPN"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",2,"2.8","5.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",2,"2.8","5.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",2,"2.8","5.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",2,"2.8","5.0","ROCHA Sergio",NA
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",3,"3.0","6.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",3,"3.0","5.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",3,"3.0","6.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",3,"3.0","6.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",3,"3.0","6.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",3,"3.0","6.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",3,"3.0","6.0","ROCHA Sergio",NA
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",4,"3.0","7.5","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",4,"3.0","7.5","PACHECO Caroline","PUR"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",4,"3.0","8.0","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",4,"3.0","7.5","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",4,"3.0","8.5","SAGE Christopher","GBR"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",4,"3.0","8.0","LATIMER Simon James","NZL"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",4,"3.0","7.5","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",5,"2.9","7.0","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",5,"2.9","7.0","PACHECO Caroline","PUR"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",5,"2.9","7.5","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",5,"2.9","7.0","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",5,"2.9","7.5","SAGE Christopher","GBR"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",5,"2.9","8.0","LATIMER Simon James","NZL"
"W3mSB","Preliminary","PHILIPPOVA Svetlana","RUS","20",5,"2.9","7.5","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",1,"3.0","6.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",1,"3.0","6.0","DIETRICH Monika","GER"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",1,"3.0","6.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",1,"3.0","6.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",1,"3.0","6.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",1,"3.0","6.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",1,"3.0","6.0","ROCHA Sergio",NA
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",2,"3.0","8.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",2,"3.0","7.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",2,"3.0","8.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",2,"3.0","8.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",2,"3.0","7.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",2,"3.0","7.5","MANZONI Renato","ITA"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",2,"3.0","8.5","ROCHA Sergio",NA
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",3,"3.1","7.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",3,"3.1","6.0","DIETRICH Monika","GER"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",3,"3.1","6.5","ITO Masaaki","JPN"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",3,"3.1","6.5","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",3,"3.1","6.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",3,"3.1","7.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",3,"3.1","7.0","ROCHA Sergio",NA
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",4,"3.0","7.5","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",4,"3.0","7.0","PACHECO Caroline","PUR"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",4,"3.0","6.5","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",4,"3.0","8.0","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",4,"3.0","7.0","SAGE Christopher","GBR"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",4,"3.0","7.0","LATIMER Simon James","NZL"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",4,"3.0","7.0","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",5,"3.0","4.5","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",5,"3.0","5.0","PACHECO Caroline","PUR"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",5,"3.0","3.5","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",5,"3.0","3.0","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",5,"3.0","4.0","SAGE Christopher","GBR"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",5,"3.0","3.0","LATIMER Simon James","NZL"
"W3mSB","Preliminary","DALLAPE Francesca","ITA","21",5,"3.0","3.0","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",1,"2.7","7.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",1,"2.7","7.0","DIETRICH Monika","GER"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",1,"2.7","7.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",1,"2.7","7.5","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",1,"2.7","7.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",1,"2.7","7.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",1,"2.7","6.0","ROCHA Sergio",NA
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",2,"2.8","7.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",2,"2.8","6.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",2,"2.8","7.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",2,"2.8","7.5","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",2,"2.8","7.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",2,"2.8","7.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",2,"2.8","7.0","ROCHA Sergio",NA
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",3,"3.0","7.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",3,"3.0","6.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",3,"3.0","6.5","ITO Masaaki","JPN"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",3,"3.0","7.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",3,"3.0","7.0","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",3,"3.0","6.5","MANZONI Renato","ITA"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",3,"3.0","7.0","ROCHA Sergio",NA
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",4,"2.8","7.5","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",4,"2.8","7.5","PACHECO Caroline","PUR"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",4,"2.8","6.5","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",4,"2.8","7.5","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",4,"2.8","7.5","SAGE Christopher","GBR"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",4,"2.8","7.5","LATIMER Simon James","NZL"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",4,"2.8","7.5","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",5,"2.8","4.5","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",5,"2.8","5.0","PACHECO Caroline","PUR"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",5,"2.8","5.0","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",5,"2.8","5.0","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",5,"2.8","4.5","SAGE Christopher","GBR"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",5,"2.8","4.5","LATIMER Simon James","NZL"
"W3mSB","Preliminary","SOMLOI Sophie","AUT","22",5,"2.8","4.5","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",1,"3.0","7.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",1,"3.0","6.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",1,"3.0","7.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",1,"3.0","7.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",1,"3.0","7.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",1,"3.0","7.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",1,"3.0","7.0","ROCHA Sergio",NA
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",2,"3.0","7.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",2,"3.0","7.0","DIETRICH Monika","GER"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",2,"3.0","7.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",2,"3.0","7.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",2,"3.0","7.0","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",2,"3.0","7.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",2,"3.0","6.5","ROCHA Sergio",NA
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",3,"3.0","7.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",3,"3.0","7.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",3,"3.0","7.5","ITO Masaaki","JPN"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",3,"3.0","7.5","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",3,"3.0","7.0","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",3,"3.0","7.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",3,"3.0","7.0","ROCHA Sergio",NA
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",4,"3.1","4.0","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",4,"3.1","3.5","PACHECO Caroline","PUR"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",4,"3.1","4.5","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",4,"3.1","3.5","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",4,"3.1","4.0","SAGE Christopher","GBR"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",4,"3.1","4.5","LATIMER Simon James","NZL"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",4,"3.1","4.0","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",5,"2.9","6.0","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",5,"2.9","6.0","PACHECO Caroline","PUR"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",5,"2.9","5.5","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",5,"2.9","7.0","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",5,"2.9","5.5","SAGE Christopher","GBR"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",5,"2.9","6.0","LATIMER Simon James","NZL"
"W3mSB","Preliminary","BAZHINA Nadezda","RUS","23",5,"2.9","6.0","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",1,"3.0","6.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",1,"3.0","6.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",1,"3.0","6.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",1,"3.0","6.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",1,"3.0","6.0","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",1,"3.0","6.0","MANZONI Renato","ITA"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",1,"3.0","6.0","ROCHA Sergio",NA
"W3mSB","Preliminary","DIECKOW Katja","GER","24",2,"2.8","4.5","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",2,"2.8","5.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",2,"2.8","4.5","ITO Masaaki","JPN"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",2,"2.8","5.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",2,"2.8","4.5","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",2,"2.8","4.5","MANZONI Renato","ITA"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",2,"2.8","5.5","ROCHA Sergio",NA
"W3mSB","Preliminary","DIECKOW Katja","GER","24",3,"3.0","7.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",3,"3.0","7.0","DIETRICH Monika","GER"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",3,"3.0","7.0","ITO Masaaki","JPN"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",3,"3.0","7.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",3,"3.0","7.0","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",3,"3.0","6.5","MANZONI Renato","ITA"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",3,"3.0","7.0","ROCHA Sergio",NA
"W3mSB","Preliminary","DIECKOW Katja","GER","24",4,"3.0","7.0","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",4,"3.0","6.5","PACHECO Caroline","PUR"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",4,"3.0","6.0","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",4,"3.0","6.0","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",4,"3.0","6.0","SAGE Christopher","GBR"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",4,"3.0","6.5","LATIMER Simon James","NZL"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",4,"3.0","6.0","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",5,"3.0","7.0","ILIES Daniela Mihael","ROU"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",5,"3.0","7.0","PACHECO Caroline","PUR"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",5,"3.0","7.0","BOUSSARD Michel","FRA"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",5,"3.0","6.0","LER SOON TIEN Damien","SIN"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",5,"3.0","7.0","SAGE Christopher","GBR"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",5,"3.0","7.0","LATIMER Simon James","NZL"
"W3mSB","Preliminary","DIECKOW Katja","GER","24",5,"3.0","7.0","AXTELIUS Peter","SWE"
"W3mSB","Preliminary","FARISSIER Marion","FRA","25",1,"2.7","6.0","BARBOSA Ana Virginia","BRA"
"W3mSB","Preliminary","FARISSIER Marion","FRA","25",1,"2.7","6.5","DIETRICH Monika","GER"
"W3mSB","Preliminary","FARISSIER Marion","FRA","25",1,"2.7","6.5","ITO Masaaki","JPN"
"W3mSB","Preliminary","FARISSIER Marion","FRA","25",1,"2.7","6.0","NOVOTNA Hana","CZE"
"W3mSB","Preliminary","FARISSIER Marion","FRA","25",1,"2.7","7.0","TSUI Wing Hung","HKG"
"W3mSB","Preliminary","FARISSIER Marion","FRA","25",1,"2.7","6.5","MANZONI Renato","ITA"
