"pid","location","lat","lon"
9291,"287 LLOYD ST",41.2528114,-72.8936369
9292,"291 LLOYD ST",40.6004643,-73.752093
9293,"295 LLOYD ST",40.6004643,-73.752093
9294,"290 BLATCHLEY AV",41.2529026,-72.8938594
9295,"296 BLATCHLEY AV",41.25278,-72.894071
9296,"282 BLATCHLEY AV",41.2528874,-72.8943071
9297,"280 BLATCHLEY AV",41.2529568,-72.8944804
9298,"276 BLATCHLEY AV",41.2530159,-72.8946533
9299,"274 BLATCHLEY AV",41.253096,-72.894835
9300,NA,41.2552068,-72.8930384
9301,"266 BLATCHLEY AV",41.2549191,-72.8931334
9302,"264 BLATCHLEY AV",41.2548315,-72.8928862
9303,"258 BLATCHLEY AV",41.2546996,-72.8928192
9304,"256 BLATCHLEY AV",41.254573,-72.892843
9305,"305 GRAND AV",41.2546889,-72.8932209
9306,"309 GRAND AV",41.2542202,-72.8930359
9307,"313 GRAND AV",41.254307,-72.8926455
9308,"317 GRAND AV",41.254187,-72.892685
9309,"321 GRAND AV",41.254048,-72.89261
9310,"9 SHELTER ST",41.2538674,-72.8925196
9311,"11 SHELTER ST",41.253699,-72.892625
9312,"15 SHELTER ST",41.253519,-72.8926649
9313,"21 SHELTER ST",41.2533478,-72.892663
9314,"23 SHELTER ST",41.253176,-72.892776
9315,"25 SHELTER ST",40.6004643,-73.752093
9316,"29 SHELTER ST",40.6004643,-73.752093
9317,"33 SHELTER ST",40.6004643,-73.752093
9318,"37 SHELTER ST",41.2537859,-72.8940747
9319,"41 SHELTER ST",41.2537643,-72.8943551
9320,NA,41.2537013,-72.8948761
9321,"51 SHELTER ST",41.253837,-72.8948971
9322,"53 SHELTER ST",41.2539679,-72.8948703
9323,"36 MONROE ST",41.2541047,-72.8948948
9324,"32 MONROE ST",41.2542362,-72.8949442
9325,"30 MONROE ST",41.2543677,-72.8949902
9326,"26 MONROE ST",41.2545208,-72.8949671
9327,"99 CLAY ST",41.2547732,-72.8950424
9328,"105 CLAY ST",41.2548039,-72.8948695
9329,"107 CLAY ST",41.2548469,-72.8946736
9330,"111 CLAY ST",41.2546236,-72.8944244
9331,"115 CLAY ST",41.2544752,-72.8944131
9332,"117 CLAY ST",41.2543309,-72.8943365
9333,"123 CLAY ST",41.2541895,-72.894256
9334,"125 CLAY ST",41.2540141,-72.8942683
9335,"127 CLAY ST",41.2541683,-72.8940425
9336,"129 CLAY ST",41.2540448,-72.893706
9337,"131 CLAY ST",41.2542307,-72.8937751
9338,"133 CLAY ST",41.2543595,-72.8938893
9339,"CLAY ST",41.2545093,-72.8939785
9340,"147 CLAY ST",41.2541683,-72.8940425
9341,"149 CLAY ST",41.2546637,-72.8940412
9342,"151 CLAY ST",41.2549756,-72.8940291
9343,"153 CLAY ST",41.255033,-72.8937456
9344,"157 CLAY ST",41.2550644,-72.8935391
9345,"161 CLAY ST",41.255137,-72.893178
9346,"165 CLAY ST",41.255576,-72.892397
9347,"167 CLAY ST",40.6004643,-73.752093
9348,"169 CLAY ST",40.6004643,-73.752093
9349,"171 CLAY ST",41.2436616,-72.981009
9350,"175 CLAY ST",41.2434111,-72.9804388
9351,"271 JAMES ST",41.2432994,-72.9801825
9352,NA,41.2432674,-72.980109
9353,"275 JAMES ST",41.2428846,-72.9792255
9354,"279 JAMES ST",41.2428046,-72.9790395
9355,"281 JAMES ST",41.2427955,-72.9790186
9356,"283 JAMES ST",41.2427502,-72.9789145
9357,"285 JAMES ST",41.2426867,-72.9787687
9358,"287 JAMES ST",41.2422102,-72.9776754
9359,"64 MARKET ST",41.253426,-72.89119
9360,"60 MARKET ST",41.25335,-72.891341
9361,"56 MARKET ST",41.253282,-72.891503
9362,"52 MARKET ST",41.2531612,-72.8919516
9363,"48 MARKET ST",41.253217,-72.891696
9364,"40 MARKET ST",41.253161,-72.892281
9365,"36 MARKET ST",41.253413,-72.891992
9366,"34 MARKET ST",41.253573,-72.8919669
9367,"32 MARKET ST",41.253792,-72.891963
9368,"24 MARKET ST",41.254024,-72.891975
9369,"22 MARKET ST",41.649399,-75.457809
9370,"18 MARKET ST",41.2543,-72.89209
9371,"16 MARKET ST",41.254427,-72.892146
9372,"14 MARKET ST",41.254556,-72.8922089
9373,NA,41.254684,-72.8922709
9374,"52 MONROE ST",41.254858,-72.892358
9375,"20 MAIN ST",41.2550524,-72.8924956
9376,"16 MAIN ST",41.2551481,-72.892607
9377,"12 MAIN ST",40.6004643,-73.752093
9378,"61 MARKET ST",41.255424,-72.8925919
9379,"63 MARKET ST",40.6004643,-73.752093
9380,"67 MARKET ST",41.255517,-72.895095
9381,"307 JAMES ST",41.2551811,-72.8953625
9382,"311 JAMES ST",41.2551618,-72.8955708
9383,"315 JAMES ST",41.2550756,-72.8959079
9384,"317 JAMES ST",41.2550088,-72.8961772
9385,"325 JAMES ST",41.2548596,-72.8963553
9386,"327 JAMES ST",41.2551834,-72.8963786
9387,"329 JAMES ST",41.2552704,-72.8961656
9388,"333 JAMES ST",41.2553271,-72.8965905
9389,"76 MONROE ST",41.2553154,-72.8958652
9390,"70 MONROE ST",NA,NA
9391,"66 MONROE ST",41.255431,-72.895263
9392,"62 MONROE ST",41.256543,-72.893833
9393,"58 MONROE ST",41.2562698,-72.8939711
9394,"54 MONROE ST",41.256408,-72.894193
9395,"17 MARKET ST",41.256313,-72.894353
9396,"23 MARKET ST",41.256248,-72.894466
9397,"25 MARKET ST",41.256186,-72.894602
9398,"31 MARKET ST",41.256123,-72.894749
9399,"37 MARKET ST",41.256026,-72.894873
9400,"41 MARKET ST",41.2559063,-72.8951612
9401,"59 MARKET ST",40.6004643,-73.752093
9402,"5 MAIN ST",40.6004643,-73.752093
9403,"9 MAIN ST",41.25592,-72.895554
9404,"17 MAIN ST",41.255798,-72.8957215
9405,"21 MAIN ST",41.2556788,-72.8958854
9406,"30 CASTLE ST",41.2555051,-72.8958896
9407,"26 CASTLE ST",41.2554641,-72.8960658
9408,"20 CASTLE ST",41.2553271,-72.8965905
9409,"18 CASTLE ST",41.2553271,-72.8965905
9410,"16 CASTLE ST",41.2554015,-72.8963345
9411,"355 JAMES ST",41.2559449,-72.892757
9412,"JAMES ST",41.255814,-72.892811
9413,"98 MONROE ST",41.255699,-72.892889
9414,"3 CASTLE ST",41.2555715,-72.8930094
9415,"13 CASTLE ST",41.25561,-72.893189
9416,"19 CASTLE ST",41.255499,-72.8932987
9417,"27 CASTLE ST",41.255482,-72.8938359
9418,"27 MAIN ST",41.2553658,-72.8940023
9419,"39 MAIN ST",41.2553367,-72.8941964
9420,"45 MAIN ST",41.2553134,-72.8943433
9421,"49 MAIN ST",41.2552764,-72.8944937
9422,NA,41.255247,-72.8946982
9423,"18 ALTON ST",41.2551698,-72.8949301
9424,"14 ALTON ST",41.2555369,-72.894651
9425,"12 ALTON ST",41.2556719,-72.8944719
9426,"122 LLOYD ST",41.2558584,-72.8941953
9427,"118 LLOYD ST",41.2558955,-72.8940012
9428,"114 LLOYD ST",41.2557199,-72.89364
9429,"108 LLOYD ST",41.2560523,-72.8934475
9430,"106 LLOYD ST",41.25595,-72.893091
9431,"205 CHAPEL ST",41.255961,-72.892942
9432,"209 CHAPEL ST",41.251269,-72.894222
9433,"211 CHAPEL ST",41.2530157,-72.892575
9434,"219 CHAPEL ST",41.251688,-72.894063
9435,"225 CHAPEL ST",41.251824,-72.894008
9436,"227 CHAPEL ST",41.252127,-72.893801
9437,"231 CHAPEL ST",41.2524159,-72.893547
9438,"237 CHAPEL ST",41.2530157,-72.892575
9439,"243 CHAPEL ST",41.2526918,-72.8934947
9440,"247 CHAPEL ST",41.2530157,-72.892575
9441,"255 CHAPEL ST",41.2530157,-72.892575
9442,"61 JAMES ST",41.25091,-72.89363
9443,"63 JAMES ST",41.2530157,-72.892575
9444,"212 SALTONSTALL AV",41.251201,-72.89353
9445,"206 SALTONSTALL AV",41.251313,-72.893405
9446,"200 SALTONSTALL AV",40.6004643,-73.752093
9447,"194 SALTONSTALL AV",41.251496,-72.893087
9448,"190 SALTONSTALL AV",41.2530157,-72.892575
9449,"186 SALTONSTALL AV",41.251754,-72.892964
9450,"182 SALTONSTALL AV",43.5264207,-75.9151313
9451,"178 SALTONSTALL AV",41.252716,-72.89257
9452,"174 SALTONSTALL AV",41.252725,-72.892236
9453,"170 SALTONSTALL AV",41.994138,-73.6287119
9454,"166 SALTONSTALL AV",41.2515173,-72.8924643
9455,"120 BLATCHLEY AV",44.8327968,-71.0753417
9456,"116 BLATCHLEY AV",41.250456,-72.89298
9457,"114 BLATCHLEY AV",41.250664,-72.892957
9458,"110 BLATCHLEY AV",41.250861,-72.892951
9459,"106 BLATCHLEY AV",41.250985,-72.893126
9460,"167 CHAPEL ST",41.2515173,-72.8924643
9461,"171A CHAPEL ST",35.64244,-78.249528
9462,"177 CHAPEL ST",34.965829,-92.413468
9463,"179 CHAPEL ST",41.252358,-72.891884
9464,"181 CHAPEL ST",41.2522016,-72.8916367
9465,"183 CHAPEL ST",41.2520284,-72.8914439
9466,"185 CHAPEL ST",40.6004643,-73.752093
9467,"109 LLOYD ST",41.2506437,-72.8976192
9468,"111 LLOYD ST",41.2518413,-72.8913066
9469,"113 LLOYD ST",41.251448,-72.891093
9470,"115 LLOYD ST",43.5272749,-75.9152073
9471,"117 LLOYD ST",44.8327968,-71.0753417
9472,"119 LLOYD ST",41.251719,-72.892203
9473,"140 SALTONSTALL AV",40.6004643,-73.752093
9474,"136 SALTONSTALL AV",34.969289,-92.413436
9475,"132 SALTONSTALL AV",41.252854,-72.891418
9476,"128 SALTONSTALL AV",41.252766,-72.891679
9477,"156 WOLCOTT ST",41.252955,-72.891215
9478,"154 LLOYD ST",41.2416934,-72.9764978
9479,"152 LLOYD ST",41.2414081,-72.9762844
9480,"148 LLOYD ST",41.2414175,-72.9758623
9481,"144 LLOYD ST",41.2411734,-72.9753403
9482,"142 LLOYD ST",41.252035,-72.89088
9483,"140 LLOYD ST",41.2407274,-72.9745575
9484,NA,41.5658857,-72.8741861
9485,"163 SALTONSTALL AV",41.2405085,-72.9741768
9486,"167 SALTONSTALL AV",41.2402011,-72.9736412
9487,"171 SALTONSTALL AV",41.2401098,-72.9734821
9488,"175 SALTONSTALL AV",41.5658857,-72.8741861
9489,"179 SALTONSTALL AV",41.2529599,-72.8920904
9490,NA,41.2529599,-72.8920904
9491,"187 SALTONSTALL AV",41.2529599,-72.8920904
9492,"191 SALTONSTALL AV",41.2529599,-72.8920904
9493,"195 SALTONSTALL AV",41.252232,-72.891069
9494,"199 SALTONSTALL AV",41.252435,-72.891215
9495,"203 SALTONSTALL AV",41.252603,-72.89133
9496,NA,41.253965,-72.9003649
9497,NA,41.2536686,-72.9000988
9498,NA,41.253518,-72.900064
9499,NA,41.253395,-72.899981
9500,NA,41.2533029,-72.8998143
9501,"207 SALTONSTALL AV",41.2531796,-72.8997676
9502,"211 SALTONSTALL AV",41.253451,-72.8983155
9503,"213 SALTONSTALL AV",41.2535892,-72.8981326
9504,NA,41.2536797,-72.8979495
9505,"83 JAMES ST",41.2537735,-72.8977972
9506,"89 JAMES ST",41.2538536,-72.8977083
9507,"95 JAMES ST",41.2539011,-72.8975503
9508,"99 JAMES ST",41.2540121,-72.8973503
9509,"101 JAMES ST",41.254118,-72.897181
9510,"103 JAMES ST",41.2543026,-72.8969938
9511,"109 JAMES ST",41.2543719,-72.896786
9512,NA,41.2544172,-72.8965968
9513,"210 WOLCOTT ST",41.2541386,-72.8966796
9514,"202 WOLCOTT ST",41.2540094,-72.896693
9515,"198 WOLCOTT ST",41.253831,-72.897023
9516,"194 WOLCOTT ST",41.2536699,-72.8972367
9517,NA,41.2535095,-72.8974963
9518,NA,41.25339,-72.897708
9519,NA,41.253269,-72.897887
9520,NA,41.253154,-72.89806
9521,NA,41.253164,-72.898674
9522,NA,41.253266,-72.8963657
9523,"178 WOLCOTT ST",41.2533337,-72.8960235
9524,"176 WOLCOTT ST",41.2533645,-72.8957753
9525,"172 WOLCOTT ST",41.253384,-72.8954941
9526,"168 WOLCOTT ST",41.253349,-72.895262
9527,"164 WOLCOTT ST",41.253071,-72.89532
9528,"160 WOLCOTT ST",41.253051,-72.895591
9529,"160 BLATCHLEY AV",41.253041,-72.89578
9530,"158 BLATCHLEY AV",41.253029,-72.89596
9531,"154 BLATCHLEY AV",41.253014,-72.896156
9532,"150 BLATCHLEY AV",41.252997,-72.896375
9533,"146 BLATCHLEY AV",41.2544389,-72.8959736
9534,"138 BLATCHLEY AV",41.2546966,-72.895495
9535,"128 BLATCHLEY AV",41.254698,-72.895364
9536,"126 BLATCHLEY AV",41.2544889,-72.8954031
9537,"127 SALTONSTALL AV",41.254346,-72.895434
9538,"131 SALTONSTALL AV",41.2542015,-72.895364
9539,"135 SALTONSTALL AV",41.2540703,-72.8953733
9540,"139 SALTONSTALL AV",41.2535295,-72.8950776
9541,"143 SALTONSTALL AV",41.2539376,-72.8953734
9542,"147 SALTONSTALL AV",41.253724,-72.895382
9543,"151 SALTONSTALL AV",41.2536727,-72.8956599
9544,"131 LLOYD ST",41.2536574,-72.8958242
9545,"135 LLOYD ST",41.253685,-72.8959556
9546,"137 LLOYD ST",41.2537621,-72.896334
9547,"LLOYD ST",41.2536178,-72.896258
9548,"143 LLOYD ST",41.2538639,-72.8962074
9549,"139 LLOYD ST",41.2540082,-72.8962387
9550,"LLOYD ST",41.2541431,-72.896222
9551,"147 LLOYD ST",41.4629037,-72.6799722
9552,"153 LLOYD ST",41.2553271,-72.8965905
9553,"155 LLOYD ST",41.4625379,-72.6802596
9554,"159 LLOYD ST",41.3980752,-73.0668658
9555,"163 LLOYD ST",41.25394,-72.899186
9556,"140 WOLCOTT ST",41.2540539,-72.898945
9557,"136 WOLCOTT ST",41.2542091,-72.8987087
9558,"132 WOLCOTT ST",41.2543491,-72.8984008
9559,"128 WOLCOTT ST",41.2540942,-72.8980817
9560,"302 EXCHANGE ST",41.2539836,-72.8982283
9561,"182 LLOYD ST",41.2538951,-72.8983682
9562,"176 LLOYD ST",41.2538134,-72.8984851
9563,NA,41.2537509,-72.8986513
9564,"170 LLOYD ST",41.2536447,-72.8987548
9565,"168 LLOYD ST",41.2535674,-72.898925
9566,"163 WOLCOTT ST",41.2534851,-72.8990763
9567,"167 WOLCOTT ST",41.253501,-72.89926
9568,"171 WOLCOTT ST",41.2533679,-72.8993157
9569,"175 WOLCOTT ST",41.253377,-72.899483
9570,"183 WOLCOTT ST",41.315113,-73.0795873
9571,"187 WOLCOTT ST",41.3149398,-73.0793586
9572,"191 WOLCOTT ST",41.4041394,-72.8956943
9573,"193 WOLCOTT ST",41.2553271,-72.8965905
9574,"197 WOLCOTT ST",41.2553271,-72.8965905
9575,"127 JAMES ST",41.4041394,-72.8956943
9576,"133 JAMES ST",41.2553271,-72.8965905
9577,"135 JAMES ST",41.2553271,-72.8965905
9578,"137 JAMES ST",41.2553271,-72.8965905
9579,"141 JAMES ST",41.2553271,-72.8965905
9580,"143 JAMES ST",41.2553271,-72.8965905
9581,"153 JAMES ST",41.2553271,-72.8965905
9582,"342 EXCHANGE ST",41.2553271,-72.8965905
9583,"340 EXCHANGE ST",41.2553271,-72.8965905
9584,"336 EXCHANGE ST",41.2553271,-72.8965905
9585,"334 EXCHANGE ST",41.4041394,-72.8956943
9586,"330 EXCHANGE ST",41.2553271,-72.8965905
9587,"328 EXCHANGE ST",41.2553271,-72.8965905
9588,"320 EXCHANGE ST",41.2553271,-72.8965905
9589,"318 EXCHANGE ST",41.2553271,-72.8965905
9590,"316 EXCHANGE ST",41.2553271,-72.8965905
9591,"312 EXCHANGE ST",41.2553271,-72.8965905
9592,"310 EXCHANGE ST",41.2553271,-72.8965905
9593,"306 EXCHANGE ST",41.2553271,-72.8965905
9594,"190 BLATCHLEY AV",41.4041394,-72.8956943
9595,"184 BLATCHLEY AV",41.2553271,-72.8965905
9596,"178 BLATCHLEY AV",41.4041394,-72.8956943
9597,"174 BLATCHLEY AV",41.2553271,-72.8965905
9598,"168 BLATCHLEY AV",41.4041394,-72.8956943
9599,"129 WOLCOTT ST",41.2553271,-72.8965905
9600,"133 WOLCOTT ST",41.2553271,-72.8965905
9601,"137 WOLCOTT ST",41.2553271,-72.8965905
9602,"141 WOLCOTT ST",41.2553271,-72.8965905
9603,"145 WOLCOTT ST",41.2553271,-72.8965905
9604,"147 WOLCOTT ST",41.4041394,-72.8956943
9605,"175 LLOYD ST",41.4041394,-72.8956943
9606,"183 LLOYD ST",41.2553271,-72.8965905
9607,"288 EXCHANGE ST",41.4041394,-72.8956943
9608,"286 EXCHANGE ST",41.2553271,-72.8965905
9609,"284 EXCHANGE ST",41.4041394,-72.8956943
9610,"282 EXCHANGE ST",41.4041394,-72.8956943
9611,"278 EXCHANGE ST",41.4041394,-72.8956943
9612,"272 EXCHANGE ST",41.2553271,-72.8965905
9613,"268 EXCHANGE ST",41.4041394,-72.8956943
9614,"68 WOOLSEY ST",41.4041394,-72.8956943
9615,"301 EXCHANGE ST",41.254456,-72.899598
9616,"305 EXCHANGE ST",41.2231872,-73.0469139
9617,"309 EXCHANGE ST",41.2543694,-72.8992655
9618,"311 EXCHANGE ST",41.2544667,-72.8991449
9619,"317 EXCHANGE ST",41.25486,-72.8987502
9620,"321 EXCHANGE ST",41.2548733,-72.8981169
9621,"325 EXCHANGE ST",41.2549863,-72.8979663
9622,"329 EXCHANGE ST",41.2550326,-72.8977989
9623,"333 EXCHANGE ST",41.2550898,-72.8976745
9624,"337 EXCHANGE ST",41.2551416,-72.8975558
9625,"341 EXCHANGE ST",40.898814,-73.396722
9626,"161 JAMES ST",40.898814,-73.396722
9627,"165 JAMES ST",40.898733,-73.3974549
9628,"169 JAMES ST",40.898733,-73.3974549
9629,"173 JAMES ST",41.2553408,-72.8971717
9630,"175 JAMES ST",41.2555823,-72.8969657
9631,"JAMES ST",41.2556421,-72.8966466
9632,"181 JAMES ST",41.2545589,-72.898066
9633,"96 WOOLSEY ST",41.2547101,-72.8975421
9634,"92 WOOLSEY ST",40.6004643,-73.752093
9635,"90 WOOLSEY ST",40.6004643,-73.752093
9636,"88 WOOLSEY ST",41.2548411,-72.8973451
9637,"86 WOOLSEY ST",41.2549444,-72.8971453
9638,"84 WOOLSEY ST",41.2549814,-72.8970398
9639,"82 WOOLSEY ST",41.2551436,-72.8966564
9640,"80 WOOLSEY ST",41.2548104,-72.8967933
9641,"78 WOOLSEY ST",41.2547474,-72.8969101
9642,"76 WOOLSEY ST",41.2547333,-72.8970306
9643,"74 WOOLSEY ST",41.254632,-72.897207
9644,"72 WOOLSEY ST",41.254543,-72.897356
9645,"70 WOOLSEY ST",41.2544474,-72.8975141
9646,"210 BLATCHLEY AV",41.2543412,-72.8976569
9647,"206 BLATCHLEY AV",41.2542708,-72.8978231
9648,"202 BLATCHLEY AV",41.2544382,-72.8979051
9649,"198 BLATCHLEY AV",41.2535424,-72.8971536
9650,"196 BLATCHLEY AV",41.2533825,-72.897147
9651,"271 EXCHANGE ST",41.253452,-72.897024
9652,"275 EXCHANGE ST",41.2535356,-72.8969127
9653,"279 EXCHANGE ST",41.2537374,-72.896624
9654,"281 EXCHANGE ST",41.2531259,-72.8965298
9655,"EXCHANGE ST",41.25326,-72.89685
9656,NA,40.6004643,-73.752093
9657,"195 LLOYD ST",41.253125,-72.896893
9658,"203 LLOYD ST",41.252989,-72.896867
9659,"205 LLOYD ST",41.2529434,-72.8980897
9660,"207 LLOYD ST",41.2529434,-72.8980897
9661,"211 LLOYD ST",41.2529434,-72.8980897
9662,"215 LLOYD ST",41.2529434,-72.8980897
9663,"58 WOOLSEY ST",41.2529434,-72.8980897
9664,"56 WOOLSEY ST",41.252832,-72.89685
9665,"52 WOOLSEY ST",41.2527054,-72.896729
9666,"50 WOOLSEY ST",41.252537,-72.8967279
9667,"342 GRAND AV",41.2523984,-72.8966739
9668,"230 LLOYD ST",41.252241,-72.896816
9669,"226 LLOYD ST",41.2521458,-72.8966074
9670,"224 LLOYD ST",41.252001,-72.896612
9671,"220 LLOYD ST",41.251864,-72.896557
9672,"218 LLOYD ST",41.251803,-72.896905
9673,"73 WOOLSEY ST",41.251719,-72.896576
9674,"75 WOOLSEY ST",41.251599,-72.896396
9675,"77 WOOLSEY ST",41.2514672,-72.8963526
9676,"79 WOOLSEY ST",41.251336,-72.8963185
9677,"81 WOOLSEY ST",41.251197,-72.896384
9678,"83 WOOLSEY ST",41.251057,-72.896249
9679,"85 WOOLSEY ST",41.251254,-72.8958281
9680,"87 WOOLSEY ST",41.2512675,-72.8956151
9681,"89 WOOLSEY ST",41.251259,-72.89537
9682,"93 WOOLSEY ST",41.2531259,-72.8965298
9683,"95 WOOLSEY ST",41.3179926,-72.9367264
9684,"97 WOOLSEY ST",41.3018254,-72.9413199
9685,"101 WOOLSEY ST",41.2519259,-72.8955005
9686,"195 JAMES ST",41.2517149,-72.8954931
9687,"197 JAMES ST",41.251681,-72.895679
9688,"394 GRAND AV",41.251593,-72.895926
9689,"390 GRAND AV",41.2517373,-72.896006
9690,"388 GRAND AV",41.251889,-72.89599
9691,"382 GRAND AV",41.252686,-72.896255
9692,"374 GRAND AV",41.252692,-72.8959535
9693,"372 GRAND AV",41.25265,-72.895785
9694,"362 GRAND AV",41.2526785,-72.8956026
9695,"358 GRAND AV",41.252683,-72.895334
9696,"352 GRAND AV",41.2523989,-72.895451
9697,"350 GRAND AV",41.3020566,-72.9414844
9698,"346 GRAND AV",41.301988,-72.941917
9699,"306 GRAND AV",41.252355,-72.896188
9700,"228 BLATCHLEY AV",41.252549,-72.896221
9701,"224 BLATCHLEY AV",41.2526579,-72.894806
9702,"220 BLATCHLEY AV",41.252529,-72.894379
9703,"45 WOOLSEY ST",41.2528723,-72.8953688
9704,"51 WOOLSEY ST",41.252287,-72.894538
9705,"53 WOOLSEY ST",41.252021,-72.89463
9706,"55 WOOLSEY ST",41.251657,-72.894865
9707,"57 WOOLSEY ST",41.2520134,-72.8949619
9708,"217 LLOYD ST",41.2521285,-72.8949205
9709,"221 LLOYD ST",41.252294,-72.894887
9710,"225 LLOYD ST",41.252462,-72.894846
9711,"227 LLOYD ST",41.2515,-72.896844
9712,"338 GRAND AV",41.2530157,-72.892575
9713,"334 GRAND AV",41.2530157,-72.892575
9714,"328 GRAND AV",41.2508709,-72.894711
9715,"326 GRAND AV",41.250755,-72.8948039
9716,"322 GRAND AV",41.250593,-72.8949559
9717,"316 GRAND AV",40.7095907,-74.3067388
9718,"314 GRAND AV",41.3740692,-88.439194
9719,"299 CHAPEL ST",41.3740692,-88.439194
9720,"20 MILL ST",41.250772,-72.895945
9721,"281 CHAPEL ST",41.251018,-72.895257
9722,NA,41.25076,-72.893666
9723,NA,41.2530157,-72.892575
9724,NA,41.250547,-72.893944
9725,NA,41.250499,-72.894231
9726,NA,40.70866,-74.305553
9727,NA,40.7969976,-74.4770654
9728,NA,40.8830456,-74.1168816
9729,NA,40.709251,-74.305881
9730,NA,39.9266081,-75.1475916
9731,NA,41.250175,-72.894702
9732,NA,41.250084,-72.894896
9733,NA,41.250365,-72.900566
9734,NA,41.276916,-72.898846
9735,NA,41.2772549,-72.898527
9736,NA,41.277487,-72.898433
9737,NA,41.277646,-72.898376
9738,NA,41.277804,-72.898316
9739,NA,41.277971,-72.898251
9740,NA,41.278179,-72.898172
9741,NA,41.2784179,-72.8984584
9742,NA,41.278063,-72.8974099
9743,NA,41.278099,-72.897657
9744,NA,41.2778149,-72.897673
9745,NA,41.277598,-72.897746
9746,NA,41.277437,-72.8978
9747,NA,41.277278,-72.897854
9748,NA,41.2771128,-72.8978096
